05387;668;00166806139186;417;00669575;0071;
05387;668;00166806139189;417;00669587;0071;
05387;668;00166806139197;417;00669618;0071;
05387;668;00166806139199;417;00669630;0071;
05387;668;00166806139208;417;00668270;0071;
05387;668;00166806139216;417;00669679;0071;
05387;668;00166806139226;417;00669755;0071;
05387;668;00166806139228;417;00669761;0071;
05387;668;00166806139238;417;00669795;0071;
05387;669;00166900112263;417;05607127;0041;
05387;669;00166900112292;417;05573553;0041;
05387;669;00166900112293;417;05604680;0041;
05387;669;00166900112294;417;05602983;0041;
05387;669;00166900112295;417;05607498;0041;
05387;669;00166900112298;417;05600914;0041;
05387;669;00166900112299;417;05600909;0041;
05387;669;00166900112300;417;05600444;0041;
05387;669;00166900112301;417;05579282;0041;
05387;669;00166900112302;417;05607923;0041;
05387;669;00166900112303;417;05608018;0041;
05387;669;00166900112304;417;05603853;0041;
05387;669;00166900112305;417;05603361;0041;
05387;669;00166900112309;417;05607181;0041;
05387;669;00166900112311;417;05604793;0041;
05387;669;00166900112312;417;05606888;0041;
05387;669;00166900112314;417;05606109;0041;
05387;669;00166906113445;417;00663850;0071;
05387;669;00166906113459;417;00663958;0071;
05387;669;00166906113468;417;00664199;0071;
05387;669;00166906113522;417;00665018;0071;
05387;669;00166906113565;417;00665430;0071;
05387;669;00166906113613;417;00666143;0071;
05387;669;00166906113661;417;00666811;0071;
05387;669;00166906113673;417;00666979;0071;
05387;669;00166906113688;417;00667149;0071;
05387;669;00166906113738;417;00665459;0071;
05387;669;00166906113742;417;00667807;0071;
05387;669;00166906113743;417;00667817;0071;
05387;669;00166906113749;417;00667888;0071;
05387;669;00166906113763;417;00668086;0071;
05387;669;00166906113768;417;00668162;0071;
05387;669;00166906113782;417;00668297;0071;
05387;669;00166906113842;417;00669260;0071;
05387;669;00166906113843;417;00669260;0071;
05387;669;00166906113845;417;00669287;0071;
05387;669;00166906113856;417;00669428;0071;
05387;669;00166906113866;417;00669598;0071;
05387;669;00166906113871;417;00669683;0071;
05387;669;00166906113880;417;00669799;0071;
05387;669;00166906113884;417;00669858;0071;
05387;673;00167300102629;417;05551684;0034;
05387;673;00167300102630;417;05551684;0034;
05387;673;00167300102635;417;05596660;0034;
05387;673;00167300102636;417;05596660;0034;
05387;673;00167306100568;417;05590341;0034;
05387;673;00167306100578;417;05572550;0034;
05387;673;00167306100587;417;05534126;0034;
05387;673;00167306100641;417;05580439;0034;
05387;674;00167400102629;417;05551684;0034;
05387;674;00167400102630;417;05551684;0034;
05387;674;00167400102635;417;05596660;0034;
05387;674;00167400102636;417;05596660;0034;
05387;674;00167406100568;417;05590341;0034;
05387;674;00167406100578;417;05572550;0034;
05387;674;00167406100587;417;05534126;0034;
05387;674;00167406100641;417;05580439;0034;
05387;675;00167500101846;417;05608631;0041;
05387;675;00167500101847;417;05603762;0041;
05387;675;00167500101848;417;05603085;0041;
05387;675;00167500101849;417;05603972;0041;
05387;675;00167506100202;417;05574056;0034;
05387;676;00167600106992;417;05587121;0041;
05387;676;00167600107628;417;05602742;0041;
05387;676;00167600107685;417;05596797;0041;
05387;676;00167600107702;417;05601882;0041;
05387;676;00167600107703;417;05601882;0041;
05387;676;00167600107709;417;05608757;0041;
05387;676;00167600107718;417;05606741;0041;
05387;676;00167600107719;417;05597946;0041;
05387;676;00167600107720;417;05603300;0041;
05387;676;00167600107722;417;05609229;0041;
05387;676;00167600107723;417;05602068;0041;
05387;676;00167600107724;417;05602068;0041;
05387;676;00167600107725;417;05596609;0041;
05387;676;00167600107726;417;05585928;0041;
05387;676;00167600107728;417;05606282;0041;
05387;676;00167600107731;417;05596609;0041;
05387;676;00167600107732;417;05606137;0041;
05387;676;00167600107733;417;05609063;0041;
05387;676;00167600107734;417;05605270;0041;
05387;676;00167600107735;417;05604666;0041;
05387;676;00167600107736;417;05609063;0041;
05387;676;00167600107737;417;05596994;0041;
05387;676;00167600107739;417;05605596;0041;
05387;676;00167600107741;417;05605596;0041;
05387;676;00167600107742;417;05607255;0041;
05387;676;00167600107743;417;05607255;0041;
05387;676;00167600107744;417;05605451;0041;
05387;676;00167600107745;417;05606408;0041;
05387;676;00167600107746;417;05607215;0041;
05387;676;00167600107747;417;05605472;0041;
05387;682;00168208401204;417;05561493;0034;
05387;682;00168208502527;417;05569342;0034;
05387;682;00168208505364;417;05575954;0034;
05387;682;00168208511347;417;05575862;0034;
05387;682;00168208517134;417;05585971;0034;
05387;682;00168208517640;417;05567986;0034;
05387;682;00168208518570;417;05574132;0034;
05387;682;00168208519171;417;05586811;0034;
05387;682;00168208524798;417;05575541;0034;
05387;682;00168208525024;417;05563672;0034;
05387;682;00168208525728;417;05575771;0034;
05387;682;00168208525987;417;05582132;0034;
05387;682;00168208527562;417;05584417;0034;
05387;682;00168208528200;417;05580310;0034;
05387;682;00168208529121;417;05590584;0034;
05387;682;00168208529680;417;05577561;0034;
05387;682;00168208530427;417;05583609;0034;
05387;682;00168208531538;417;05580968;0034;
05387;682;00168208532436;417;05569604;0034;
05387;682;00168208533296;417;05580901;0034;
05387;682;00168208533438;417;05571486;0034;
05387;682;00168208533648;417;05567454;0034;
05387;682;00168208533728;417;05581553;0034;
05387;682;00168208533771;417;05574943;0034;
05387;682;00168208533777;417;05584922;0034;
05387;682;00168208534357;417;05568954;0034;
05387;682;00168208535104;417;05586394;0034;
05387;682;00168208535329;417;05580585;0034;
05387;682;00168208537074;417;05574660;0034;
05387;682;00168208537537;417;05566245;0034;
05387;682;00168208537544;417;05579074;0034;
05387;682;00168208537703;417;05583520;0034;
05387;682;00168208537739;417;05583056;0034;
05387;682;00168208537896;417;05571444;0034;
05387;682;00168208538408;417;05550798;0034;
05387;682;00168208538431;417;05562013;0034;
05387;682;00168208538729;417;05582511;0034;
05387;682;00168208538814;417;05560587;0034;
05387;682;00168208538984;417;05537152;0034;
