05387;191;00000001720286;341;05581188;0034;                                     
05387;191;00000001720291;341;05581540;0034;                                     
05387;191;00000001720296;341;05568925;0034;                                     
05387;191;00000001720301;341;05576512;0034;                                     
05387;191;00000001720306;341;05581512;0034;                                     
05387;192;00000001720311;341;05547269;0034;                                     
05387;192;00000001720316;341;05568083;0034;                                     
05387;195;00000001720321;341;05570057;0034;                                     
05387;195;00000001720326;341;05575701;0034;                                     
05387;195;00000001720331;341;05607779;0041;                                     
05387;195;00000001720336;341;05571145;0034;                                     
05387;195;00000001720341;341;05574195;0034;                                     
05387;195;00000001720346;341;05581642;0034;                                     
05387;195;00000001720351;341;05578489;0034;                                     
05387;195;00000001720356;341;05572961;0034;                                     
05387;195;00000001720361;341;05574917;0034;                                     
05387;195;00000001720366;341;05575660;0034;                                     
05387;195;00000001720371;341;05574005;0034;                                     
05387;195;00000001720376;341;05582351;0034;                                     
05387;195;00000001720381;341;05578326;0034;                                     
05387;195;00000001720386;341;05580942;0034;                                     
05387;195;00000001720391;341;05574546;0034;                                     
05387;195;00000001720396;341;05584147;0034;                                     
05387;195;00000001720401;341;05570080;0034;                                     
05387;195;00000001720406;341;05582682;0034;                                     
05387;195;00000001720411;341;05571821;0034;                                     
05387;195;00000001720416;341;05573260;0034;                                     
05387;195;00000001720421;341;05581330;0034;                                     
05387;195;00000001720426;341;05572947;0034;                                     
05387;195;00000001720431;341;00667871;0071;                                     
05387;233;00000001720436;341;00650359;0071;                                     
05387;233;00000001720441;341;00667139;0071;                                     
05387;233;00000001720446;341;00669417;0071;                                     
05387;668;00000001720461;341;00666083;0071;                                     
05387;668;00000001720466;341;00666810;0071;                                     
05387;668;00000001720471;341;00667393;0071;                                     
05387;668;00000001720476;341;00666524;0071;                                     
05387;668;00000001720481;341;00668430;0071;                                     
05387;668;00000001720486;341;00669067;0071;                                     
05387;668;00000001720491;341;00669400;0071;                                     
05387;668;00000001720496;341;00669575;0071;                                     
05387;668;00000001720501;341;00669679;0071;                                     
05387;669;00000001720506;341;05604680;0041;                                     
05387;669;00000001720511;341;05600444;0041;                                     
05387;669;00000001720516;341;05603361;0041;                                     
05387;669;00000001720521;341;00663850;0071;                                     
05387;669;00000001720526;341;00666143;0071;                                     
05387;669;00000001720531;341;00667807;0071;                                     
05387;669;00000001720536;341;00668297;0071;                                     
05387;669;00000001720541;341;00669598;0071;                                     
05387;673;00000001720546;341;05551684;0034;                                     
05387;673;00000001720551;341;05534126;0034;                                     
05387;675;00000001720556;341;05603972;0041;                                     
05387;676;00000001720561;341;05601882;0041;                                     
05387;676;00000001720566;341;05603300;0041;                                     
05387;676;00000001720571;341;05585928;0041;                                     
05387;676;00000001720576;341;05605270;0041;                                     
05387;676;00000001720581;341;05605596;0041;                                     
05387;676;00000001720586;341;05607215;0041;                                     
01015;191;00000001720864;341;93478789;0034;                                     
01015;195;00000001720869;341;93479195;0034;                                     
01015;195;00000001720874;341;93478406;0034;                                     
01015;195;00000001720879;341;00667440;0071;                                     
01015;668;00000001720884;341;00667148;0071;                                     
01015;668;00000001720889;341;00667921;0071;                                     
01015;669;00000001720894;341;93481603;0041;                                     
01015;669;00000001720899;341;00667413;0071;                                     
01015;676;00000001720904;341;93481450;0041;                                     
05387;191;00000001720285;341;05577486;0034;                                     
05387;191;00000001720290;341;05565002;0034;                                     
05387;191;00000001720295;341;05568925;0034;                                     
05387;191;00000001720300;341;05559815;0034;                                     
05387;191;00000001720305;341;05578562;0034;                                     
05387;192;00000001720310;341;05597820;0034;                                     
05387;192;00000001720315;341;05576634;0034;                                     
05387;195;00000001720320;341;03800689;0034;                                     
05387;195;00000001720325;341;05602632;0034;                                     
05387;195;00000001720330;341;00659452;0071;                                     
05387;195;00000001720335;341;05545805;0034;                                     
05387;195;00000001720340;341;05568648;0034;                                     
05387;195;00000001720345;341;05587203;0034;                                     
05387;195;00000001720350;341;05577641;0034;                                     
05387;195;00000001720355;341;05595095;0034;                                     
05387;195;00000001720360;341;05581541;0034;                                     
05387;195;00000001720365;341;05590592;0034;                                     
05387;195;00000001720370;341;05574005;0034;                                     
05387;195;00000001720375;341;05570754;0034;                                     
05387;195;00000001720380;341;05578326;0034;                                     
05387;195;00000001720385;341;05596691;0034;                                     
05387;195;00000001720390;341;05576296;0034;                                     
05387;195;00000001720395;341;05569782;0034;                                     
05387;195;00000001720400;341;05569839;0034;                                     
05387;195;00000001720405;341;05596034;0034;                                     
05387;195;00000001720410;341;05601802;0034;                                     
05387;195;00000001720415;341;05571342;0034;                                     
05387;195;00000001720420;341;05581330;0034;                                     
05387;195;00000001720425;341;05585773;0034;                                     
05387;195;00000001720430;341;05573176;0034;                                     
05387;195;00000001720435;341;00669465;0071;                                     
05387;233;00000001720440;341;00667139;0071;                                     
05387;233;00000001720445;341;00669407;0071;                                     
05387;668;00000001720460;341;00666402;0071;                                     
05387;668;00000001720465;341;00667491;0071;                                     
05387;668;00000001720470;341;00667136;0071;                                     
05387;668;00000001720475;341;00667952;0071;                                     
05387;668;00000001720480;341;00668316;0071;                                     
05387;668;00000001720485;341;00667034;0071;                                     
05387;668;00000001720490;341;00669374;0071;                                     
05387;668;00000001720495;341;00669566;0071;                                     
05387;668;00000001720500;341;00668270;0071;                                     
05387;669;00000001720505;341;05573553;0041;                                     
05387;669;00000001720510;341;05600909;0041;                                     
05387;669;00000001720515;341;05603853;0041;                                     
05387;669;00000001720520;341;05606109;0041;                                     
05387;669;00000001720525;341;00665430;0071;                                     
05387;669;00000001720530;341;00665459;0071;                                     
05387;669;00000001720535;341;00668162;0071;                                     
05387;669;00000001720540;341;00669428;0071;                                     
05387;673;00000001720545;341;05551684;0034;                                     
05387;673;00000001720550;341;05572550;0034;                                     
05387;675;00000001720555;341;05603085;0041;                                     
05387;676;00000001720560;341;05596797;0041;                                     
05387;676;00000001720565;341;05597946;0041;                                     
05387;676;00000001720570;341;05596609;0041;                                     
05387;676;00000001720575;341;05609063;0041;                                     
05387;676;00000001720580;341;05605596;0041;                                     
05387;676;00000001720585;341;05606408;0041;                                     
01015;191;00000001720863;341;93478406;0034;                                     
01015;195;00000001720868;341;93478655;0034;                                     
01015;195;00000001720873;341;93478462;0034;                                     
01015;195;00000001720878;341;93478536;0034;                                     
01015;668;00000001720883;341;00665986;0071;                                     
01015;668;00000001720888;341;00667903;0071;                                     
01015;669;00000001720893;341;93479564;0035;                                     
01015;669;00000001720898;341;00666233;0071;                                     
01015;669;00000001720903;341;00669607;0071;                                     
05387;191;00000001720283;341;05571349;0034;                                     
05387;191;00000001720288;341;05455800;0034;                                     
05387;191;00000001720293;341;05588534;0034;                                     
05387;191;00000001720298;341;05591153;0034;                                     
05387;191;00000001720303;341;05562049;0034;                                     
05387;192;00000001720308;341;05581439;0034;                                     
05387;192;00000001720313;341;05575160;0034;                                     
05387;195;00000001720318;341;05539690;0034;                                     
05387;195;00000001720323;341;05561434;0034;                                     
05387;195;00000001720328;341;05520369;0034;                                     
05387;195;00000001720333;341;05549497;0034;                                     
05387;195;00000001720338;341;05573726;0034;                                     
05387;195;00000001720343;341;05564433;0034;                                     
05387;195;00000001720348;341;05544941;0034;                                     
05387;195;00000001720353;341;05585074;0034;                                     
05387;195;00000001720358;341;05573463;0034;                                     
05387;195;00000001720363;341;05570905;0034;                                     
05387;195;00000001720368;341;05570379;0034;                                     
05387;195;00000001720373;341;05571876;0034;                                     
05387;195;00000001720378;341;05588246;0034;                                     
05387;195;00000001720383;341;05596691;0034;                                     
05387;195;00000001720388;341;05569790;0034;                                     
